,Model,Scenario,Region,Variable,Unit,year,value
24647,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2025,6.626064107
24648,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2030,9.707895502
24649,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2035,12.69011962
24650,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2040,15.40778941
24651,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2045,17.97902572
24652,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,2050,20.94387744
24653,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2005,0.062502619
24654,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2010,0.065484915
24655,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2015,0.069879929
24656,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2020,0.121293665
24657,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2025,0.157131436
24658,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2030,0.203807373
24659,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2035,0.245317948
24660,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2040,0.279427859
24661,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2045,0.253875243
24662,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Geothermal,EJ/yr,2050,0.253567758
24663,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2005,1.014973833
24664,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2010,0.977148688
24665,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2015,0.937110678
24666,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2020,0.944316999
24667,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2025,0.945993125
24668,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2030,0.949010013
24669,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2035,0.954419566
24670,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2040,0.959304612
24671,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2045,0.964223381
24672,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Hydro,EJ/yr,2050,0.968721508
24673,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2005,0.004150162
24674,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2010,0.01464183
24675,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2015,0.132777768
24676,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2020,0.918307805
24677,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2025,1.623206637
24678,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2030,2.698754907
24679,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2035,3.864407178
24680,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2040,4.843005178
24681,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2045,5.968889216
24682,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Solar,EJ/yr,2050,7.190481063
24683,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2005,0.066611558
24684,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2010,0.35448313
24685,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2015,0.720151354
24686,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2020,1.83651779
24687,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2025,3.899732909
24688,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2030,5.856323209
24689,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2035,7.625974929
24690,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2040,9.326051755
24691,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2045,10.79203788
24692,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Non-Biomass Renewables|Wind,EJ/yr,2050,12.53110712
24693,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2005,3.020894874
24694,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2010,3.125879577
24695,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2015,3.098513314
24696,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2020,2.858647557
24697,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2025,2.867862842
24698,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2030,3.158980163
24699,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2035,3.601339891
24700,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2040,3.939955808
24701,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2045,4.336669499
24702,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Nuclear,EJ/yr,2050,4.900539581
24703,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2005,40.88929592
24704,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2010,35.90067259
24705,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2015,35.72760635
24706,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2020,33.94681392
24707,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2025,31.54849116
24708,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2030,25.54434533
24709,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2035,21.70466957
24710,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2040,19.22571998
24711,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2045,15.54612168
24712,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil,EJ/yr,2050,11.76695875
24713,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2005,40.88929592
24714,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2010,35.90067259
24715,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2015,35.72760635
24716,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2020,33.94681392
24717,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2025,31.54849116
24718,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2030,25.54434533
24719,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2035,21.70466957
24720,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2040,19.22571998
24721,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2045,15.54612168
24722,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Primary Energy|Oil|w/o CCS,EJ/yr,2050,11.76695875
24723,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2005,114.949
24724,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2010,73.8961
24725,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2015,73.8961
24726,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2020,79.37827
24727,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2025,88.887059
24728,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2030,95.68038
24729,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2035,102.226052
24730,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2040,110.4547541
24731,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2045,119.5669383
24732,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Cement,Mt/yr,2050,128.9908938
24733,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2005,2.48423
24734,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2010,1.726
24735,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2015,1.58964
24736,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2020,1.713825
24737,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2025,1.799976
24738,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2030,1.865104
24739,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2035,1.930806
24740,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2040,1.9903219
24741,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2045,2.0351164
24742,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Non-ferrous metals,Mt/yr,2050,2.06740233
24743,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2005,94.897
24744,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2010,80.495
24745,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2015,78.84495
24746,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2020,76.946051
24747,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2025,100.32209
24748,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2030,100.1428332
24749,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2035,101.6677977
24750,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2040,103.0069105
24751,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2045,98.562715
24752,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Production|Steel,Mt/yr,2050,97.0152168
24753,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2005,0
24754,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2010,0
24755,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2015,0
24756,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2020,0
24757,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2025,1.410949449
24758,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2030,1.150238633
24759,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2035,0.854645132
24760,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2040,0.745128563
24761,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2045,0.683907423
24762,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon,billion US$2010/yr,2050,0.609375358
24763,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2005,0
24764,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2010,0
24765,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2015,0
24766,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2020,0
24767,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2025,0.265207755
24768,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2030,0.254491247
24769,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2035,0.242581573
24770,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2040,0.23289838
24771,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2045,0.23012966
24772,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,2050,0.224539052
24773,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2005,0
24774,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2010,0
24775,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2015,0
24776,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2020,0
24777,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2025,0.688734953
24778,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2030,0.542008749
24779,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2035,0.425472609
24780,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2040,0.350829693
24781,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2045,0.294537257
24782,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Demand|Transport,billion US$2010/yr,2050,0.243141709
24783,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2005,0
24784,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2010,0
24785,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2015,0
24786,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2020,0
24787,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2025,0.457006741
24788,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2030,0.353738638
24789,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2035,0.186590949
24790,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2040,0.16140049
24791,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2045,0.159240506
24792,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Revenue|Government|Tax|Carbon|Supply,billion US$2010/yr,2050,0.141694597
24793,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2005,61.1473093
24794,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2010,59.3286722
24795,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2015,62.4724644
24796,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2020,63.79528096
24797,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2025,60.71231599
24798,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2030,55.69830777
24799,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2035,49.96911822
24800,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2040,46.73831888
24801,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2045,45.38506673
24802,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy,EJ/yr,2050,43.48495774
24803,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2005,0.159819
24804,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2010,0.116159
24805,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2015,0.177748
24806,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2020,0.0956558
24807,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2025,0.367115
24808,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2030,1.55142
24809,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2035,2.56451
24810,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2040,3.23328
24811,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2045,3.37465
24812,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biogas,EJ/yr,2050,3.72452
24813,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2005,0.3378256
24814,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2010,0.9774342
24815,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2015,1.562411
24816,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2020,1.59750568
24817,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2025,2.18543651
24818,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2030,3.31360902
24819,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2035,2.92839759
24820,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2040,2.65224213
24821,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2045,3.72977131
24822,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Biomass Liquids,EJ/yr,2050,4.70123026
24823,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2005,14.84319703
24824,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2010,15.13079544
24825,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2015,14.8904034
24826,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2020,15.20208932
24827,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2025,16.63346657
24828,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2030,18.92868545
24829,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2035,21.53373349
24830,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2040,24.36598172
24831,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2045,27.22891385
24832,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity,EJ/yr,2050,30.45181822
24833,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2005,0.110631
24834,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2010,0.112638
24835,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2015,0.124531
24836,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2020,0.072872
24837,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2025,0.037970725
24838,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2030,0.10092867
24839,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2035,0.19157353
24840,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2040,0.2327299
24841,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2045,0.26639157
24842,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass,EJ/yr,2050,0.30375202
24843,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,2005,0
24844,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,2010,0
24845,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,2015,0
24846,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,2020,0
24847,GCAM 7.0,WM_092524_LowCostRE23_highFuelCost,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,2025,0.000489925
